exp,verb,item,sent,bias,isHigh ,gender,score,score_raw,score_gil,score_mbert
ic_mismatch,invidia,12,la sorella invidia il fratello perché è [+male].,25,0,m,,0.3035305478,0.2615437713,0.26568979
ic_mismatch,invidia,12,la sorella invidia il fratello perché è [+female].,25,1,f,,0.0330157443,0.02895674435,0.1499965349
ic_mismatch,accompagna in macchina,13,il nonno accompagna in macchina la nonna perché è [+male].,35,1,m,,0.162228724,0.1182293575,0.02700357686
ic_mismatch,accompagna in macchina,13,il nonno accompagna in macchina la nonna perché è [+female].,35,0,f,,0.2950303727,0.2963289844,0.6413038231
ic_mismatch,accompagna in macchina,13,la nonna accompagna in macchina il nonno perché è [+male].,35,0,m,,0.480417094,0.3475156887,0.2547042349
ic_mismatch,accompagna in macchina,13,la nonna accompagna in macchina il nonno perché è [+female].,35,1,f,,0.0860588499,0.09823114751,0.270822473
ic_mismatch,da spintone,13,il nonno da spintone alla nonna perché è [+male].,64,1,m,,0.1956857475,0.2031448795,0.2917717823
ic_mismatch,da spintone,13,il nonno da spintone alla nonna perché è [+female].,64,0,f,,0.1310959738,0.1880555614,0.1263449384
ic_mismatch,da spintone,13,la nonna da spintone al nonno perché è [+male].,64,0,m,,0.2713207626,0.255776877,0.02841200586
ic_mismatch,da spintone,13,la nonna da spintone al nonno perché è [+female].,64,1,f,,0.0939090624,0.1494076727,0.5457477953
ic_mismatch,pettina,13,il nonno pettina la nonna perché è [+male].,43.75,1,m,,0.1237090416,0.06630057609,0.02236344991
ic_mismatch,pettina,13,il nonno pettina la nonna perché è [+female].,43.75,0,f,,0.2085490958,0.3589752181,0.5918488277
ic_mismatch,pettina,13,la nonna pettina il nonno perché è [+male].,43.75,0,m,,0.3944417369,0.3520224411,0.2514064297
ic_mismatch,pettina,13,la nonna pettina il nonno perché è [+female].,43.75,1,f,,0.0160725368,0.06437852001,0.193750461
ic_mismatch,abbraccia,13,il nonno abbraccia la nonna perché è [+male].,44,1,m,,0.1423972417,0.0657238001,0.06806842273
ic_mismatch,abbraccia,13,il nonno abbraccia la nonna perché è [+female].,44,0,f,,0.130046099,0.305804614,0.4483618448
ic_mismatch,abbraccia,13,la nonna abbraccia il nonno perché è [+male].,44,0,m,,0.3040539464,0.3265121141,0.09527278121
ic_mismatch,abbraccia,13,la nonna abbraccia il nonno perché è [+female].,44,1,f,,0.0209336956,0.05879973434,0.3742842088
ic_mismatch,schiaffeggia,13,il nonno schiaffeggia la nonna perché è [+male].,71,1,m,,0.1559436736,0.0832781475,0.0387740361
ic_mismatch,schiaffeggia,13,il nonno schiaffeggia la nonna perché è [+female].,71,0,f,,0.2154547852,0.2808450796,0.5583280439
ic_mismatch,schiaffeggia,13,la nonna schiaffeggia il nonno perché è [+male].,71,0,m,,0.5362174276,0.3240013458,0.1415522869
ic_mismatch,schiaffeggia,13,la nonna schiaffeggia il nonno perché è [+female].,71,1,f,,0.0174812549,0.05843848363,0.3568254148
ic_mismatch,balla con,13,il nonno balla con la nonna perché è [+male].,41.25,1,m,,0.1757754246,0.1456836616,0.2488875401
ic_mismatch,balla con,13,il nonno balla con la nonna perché è [+female].,41.25,0,f,,0.1263431357,0.2306360938,0.1658111888
ic_mismatch,balla con,13,la nonna balla con il nonno perché è [+male].,41.25,0,m,,0.2594033247,0.2796807843,0.04023677832
ic_mismatch,balla con,13,la nonna balla con il nonno perché è [+female].,41.25,1,f,,0.0677543832,0.1034381031,0.4782414575
ic_mismatch,bacia,13,il nonno bacia la nonna perché è [+male].,35,1,m,,0.1751863905,0.09065758716,0.05737103103
ic_mismatch,bacia,13,il nonno bacia la nonna perché è [+female].,35,0,f,,0.1527089248,0.2774780714,0.5114976215
ic_mismatch,bacia,13,la nonna bacia il nonno perché è [+male].,35,0,m,,0.3080500951,0.3041598536,0.111414268
ic_mismatch,bacia,13,la nonna bacia il nonno perché è [+female].,35,1,f,,0.0910799708,0.08801355632,0.4022538972
ic_mismatch,trattiene,13,il nonno trattiene la nonna perché è [+male].,37.5,1,m,,0.0867939834,0.06320988946,0.04566216108
ic_mismatch,trattiene,13,il nonno trattiene la nonna perché è [+female].,37.5,0,f,,0.2418090901,0.2435207758,0.5015876695
ic_mismatch,trattiene,13,la nonna trattiene il nonno perché è [+male].,37.5,0,m,,0.4238550197,0.2810583604,0.1177869604
ic_mismatch,trattiene,13,la nonna trattiene il nonno perché è [+female].,37.5,1,f,,0.0062512681,0.05293156486,0.3589421494
ic_mismatch,telefona,13,il nonno telefona alla nonna perché è [+male].,20,1,m,,0.3023049361,0.1977343792,0.2375815909
ic_mismatch,telefona,13,il nonno telefona alla nonna perché è [+female].,20,0,f,,0.1762754419,0.1808681311,0.2065890155
ic_mismatch,telefona,13,la nonna telefona al nonno perché è [+male].,20,0,m,,0.4486668375,0.3120916681,0.04016464215
ic_mismatch,telefona,13,la nonna telefona al nonno perché è [+female].,20,1,f,,0.1215466033,0.09095803788,0.5597738357
ic_mismatch,fa solletico,13,il nonno fa solletico alla nonna perché è [+male].,73.75,1,m,,0.2525357855,0.1094643094,0.06585001305
ic_mismatch,fa solletico,13,il nonno fa solletico alla nonna perché è [+female].,73.75,0,f,,0.0805568825,0.1897620356,0.4361838261
ic_mismatch,fa solletico,13,la nonna fa solletico al nonno perché è [+male].,73.75,0,m,,0.4529341189,0.2134996946,0.06698215473
ic_mismatch,fa solletico,13,la nonna fa solletico al nonno perché è [+female].,73.75,1,f,,0.0167983305,0.09641608363,0.4654114478
ic_mismatch,lusinga,13,il nonno lusinga la nonna perché è [+male].,40,1,m,,0.1180758593,0.07261773571,0.02904654143
ic_mismatch,lusinga,13,il nonno lusinga la nonna perché è [+female].,40,0,f,,0.2038656017,0.2114791612,0.5514948089
ic_mismatch,lusinga,13,la nonna lusinga il nonno perché è [+male].,40,0,m,,0.4216362918,0.202193724,0.2062784482
ic_mismatch,lusinga,13,la nonna lusinga il nonno perché è [+female].,40,1,f,,0.0270849541,0.08664765256,0.2427239716
ic_mismatch,disobbedisce,13,il nonno disobbedisce alla nonna perché è [+male].,72,1,m,,0.3152238759,0.1572330995,0.2130498935
ic_mismatch,disobbedisce,13,il nonno disobbedisce alla nonna perché è [+female].,72,0,f,,0.1126614241,0.1982499049,0.2833886679
ic_mismatch,disobbedisce,13,la nonna disobbedisce al nonno perché è [+male].,72,0,m,,0.2503608679,0.2560435729,0.04569849442
ic_mismatch,disobbedisce,13,la nonna disobbedisce al nonno perché è [+female].,72,1,f,,0.1951917224,0.1050841217,0.5876021791
ic_mismatch,aiuta,13,il nonno aiuta la nonna perché è [+male].,52,1,m,,0.1031322489,0.09294760041,0.06518249004
ic_mismatch,aiuta,13,il nonno aiuta la nonna perché è [+female].,52,0,f,,0.2879374027,0.22429113,0.4523008615
ic_mismatch,aiuta,13,la nonna aiuta il nonno perché è [+male].,52,0,m,,0.5035749716,0.2471020857,0.0728912846
ic_mismatch,aiuta,13,la nonna aiuta il nonno perché è [+female].,52,1,f,,0.028412085,0.06859962828,0.4175184343
ic_mismatch,imbroglia,13,il nonno imbroglia la nonna perché è [+male].,80,1,m,,0.2395658912,0.09255509824,0.04087146092
ic_mismatch,imbroglia,13,il nonno imbroglia la nonna perché è [+female].,80,0,f,,0.1209106771,0.314563747,0.5557339027
ic_mismatch,imbroglia,13,la nonna imbroglia il nonno perché è [+male].,80,0,m,,0.3930784692,0.3547414946,0.1251035153
ic_mismatch,imbroglia,13,la nonna imbroglia il nonno perché è [+female].,80,1,f,,0.0288025727,0.04354467522,0.3798189142
ic_mismatch,inganna,13,il nonno inganna la nonna perché è [+male].,79,1,m,,0.2592835356,0.09482930647,0.03487276332
ic_mismatch,inganna,13,il nonno inganna la nonna perché è [+female].,79,0,f,,0.1384689487,0.2488610628,0.5668936548
ic_mismatch,inganna,13,la nonna inganna il nonno perché è [+male].,79,0,m,,0.3175546015,0.2846151465,0.117347625
ic_mismatch,inganna,13,la nonna inganna il nonno perché è [+female].,79,1,f,,0.0905872304,0.06074292306,0.3865181892
ic_mismatch,tradisce,13,il nonno tradisce la nonna perché è [+male].,79,1,m,,0.2395121306,0.1621353063,0.0349055496
ic_mismatch,tradisce,13,il nonno tradisce la nonna perché è [+female].,79,0,f,,0.2201248477,0.244861709,0.6267301198
ic_mismatch,tradisce,13,la nonna tradisce il nonno perché è [+male].,79,0,m,,0.4102277057,0.3567897808,0.1670813455
ic_mismatch,tradisce,13,la nonna tradisce il nonno perché è [+female].,79,1,f,,0.0777731156,0.06863097241,0.3864192525
ic_mismatch,sorprende,13,il nonno sorprende la nonna perché è [+male].,86,1,m,,0.2490125336,0.06598197157,0.07140149537
ic_mismatch,sorprende,13,il nonno sorprende la nonna perché è [+female].,86,0,f,,0.1734657036,0.2008030163,0.5178755197
ic_mismatch,sorprende,13,la nonna sorprende il nonno perché è [+male].,86,0,m,,0.3726103767,0.218456964,0.1082161759
ic_mismatch,sorprende,13,la nonna sorprende il nonno perché è [+female].,86,1,f,,0.0979699306,0.06356865913,0.4558556239
ic_mismatch,salva,13,il nonno salva la nonna perché è [+male].,66,1,m,,0.1764966401,0.0922430316,0.03262654116
ic_mismatch,salva,13,il nonno salva la nonna perché è [+female].,66,0,f,,0.5178432628,0.2717727367,0.7547982916
ic_mismatch,salva,13,la nonna salva il nonno perché è [+male].,66,0,m,,0.6892348391,0.2901454507,0.2280775612
ic_mismatch,salva,13,la nonna salva il nonno perché è [+female].,66,1,f,,0.0608591554,0.06936647417,0.4603655983
ic_mismatch,incoraggia,13,il nonno incoraggia la nonna perché è [+male].,45,1,m,,0.0293774041,0.05181152001,0.03719515144
ic_mismatch,incoraggia,13,il nonno incoraggia la nonna perché è [+female].,45,0,f,,0.209806703,0.1737411655,0.4843298225
ic_mismatch,incoraggia,13,la nonna incoraggia il nonno perché è [+male].,45,0,m,,0.3127047229,0.2203911906,0.06338997604
ic_mismatch,incoraggia,13,la nonna incoraggia il nonno perché è [+female].,45,1,f,,0,0.0420632977,0.413850314
ic_mismatch,fa male,13,il nonno fa male alla nonna perché è [+male].,88,1,m,,0.3514776495,0.171601655,0.1251789198
ic_mismatch,fa male,13,il nonno fa male alla nonna perché è [+female].,88,0,f,,0.2886813954,0.2394276499,0.3877076746
ic_mismatch,fa male,13,la nonna fa male al nonno perché è [+male].,88,0,m,,0.4022219016,0.3423478827,0.05980352685
ic_mismatch,fa male,13,la nonna fa male al nonno perché è [+female].,88,1,f,,0.2847318901,0.07667382061,0.5295893992
ic_mismatch,affescina,13,il nonno affescina la nonna perché è [+male].,86,1,m,,0.1024883534,0.07380620344,0.0546271847
ic_mismatch,affescina,13,il nonno affescina la nonna perché è [+female].,86,0,f,,0.3244106891,0.2627638993,0.5778432959
ic_mismatch,affescina,13,la nonna affescina il nonno perché è [+male].,86,0,m,,0.5295795607,0.3313537934,0.1413495949
ic_mismatch,affescina,13,la nonna affescina il nonno perché è [+female].,86,1,f,,0.0132362577,0.04078264907,0.4384042614
ic_mismatch,piace,13,il nonno piace alla nonna perché è [+male].,92,1,m,,0.2960791443,0.15679543,0.2210375995
ic_mismatch,piace,13,il nonno piace alla nonna perché è [+female].,92,0,f,,0.0213515209,0.2092791293,0.1866541299
ic_mismatch,piace,13,la nonna piace al nonno perché è [+male].,92,0,m,,0.0738881216,0.2421534928,0.02438102011
ic_mismatch,piace,13,la nonna piace al nonno perché è [+female].,92,1,f,,0.2325905729,0.09956295369,0.5745389308
ic_mismatch,diverte,13,il nonno diverte la nonna perché è [+male].,89,1,m,,0.149781141,0.1237777066,0.03775674966
ic_mismatch,diverte,13,il nonno diverte la nonna perché è [+female].,89,0,f,,0.1564093758,0.26221372,0.5095930446
ic_mismatch,diverte,13,la nonna diverte il nonno perché è [+male].,89,0,m,,0.3655680479,0.3291153125,0.09231308685
ic_mismatch,diverte,13,la nonna diverte il nonno perché è [+female].,89,1,f,,0.0112598045,0.05723620392,0.3795480685
ic_mismatch,crea problemi,13,il nonno crea problemi alla nonna perché è [+male].,81,1,m,,0.2452246225,0.1486605988,0.1887586802
ic_mismatch,crea problemi,13,il nonno crea problemi alla nonna perché è [+female].,81,0,f,,0.1785276509,0.2083407543,0.2861275285
ic_mismatch,crea problemi,13,la nonna crea problemi al nonno perché è [+male].,81,0,m,,0.2854182702,0.2930333675,0.0388716365
ic_mismatch,crea problemi,13,la nonna crea problemi al nonno perché è [+female].,81,1,f,,0.1739478353,0.08258148516,0.5452926214
ic_mismatch,delude,13,il nonno delude la nonna perché è [+male].,71,1,m,,0.1450487548,0.08504536748,0.02135869267
ic_mismatch,delude,13,il nonno delude la nonna perché è [+female].,71,0,f,,0.3150643245,0.2985787215,0.6457863593
ic_mismatch,delude,13,la nonna delude il nonno perché è [+male].,71,0,m,,0.4420714136,0.3305818415,0.1694210058
ic_mismatch,delude,13,la nonna delude il nonno perché è [+female].,71,1,f,,0.1030890425,0.06046164641,0.359593296
ic_mismatch,spaventa,13,il nonno spaventa la nonna perché è [+male].,84,1,m,,0.2264529332,0.128306116,0.0223890933
ic_mismatch,spaventa,13,il nonno spaventa la nonna perché è [+female].,84,0,f,,0.2645244412,0.2475436246,0.6497083255
ic_mismatch,spaventa,13,la nonna spaventa il nonno perché è [+male].,84,0,m,,0.5934500676,0.3217091293,0.2817325103
ic_mismatch,spaventa,13,la nonna spaventa il nonno perché è [+female].,84,1,f,,0.0234680446,0.07629027404,0.2263402164
ic_mismatch,stupisce,13,il nonno stupisce la nonna perché è [+male].,96,1,m,,0.1686398024,0.1181633912,0.045434208
ic_mismatch,stupisce,13,il nonno stupisce la nonna perché è [+female].,96,0,f,,0.2257188191,0.1889526409,0.5045902852
ic_mismatch,stupisce,13,la nonna stupisce il nonno perché è [+male].,96,0,m,,0.2877692292,0.2238193406,0.1151927661
ic_mismatch,stupisce,13,la nonna stupisce il nonno perché è [+female].,96,1,f,,0.1231995262,0.09643195849,0.3596378779
ic_mismatch,infastidisce,13,il nonno infastidisce la nonna perché è [+male].,76,1,m,,0.3098408133,0.1021750765,0.02595879085
ic_mismatch,infastidisce,13,il nonno infastidisce la nonna perché è [+female].,76,0,f,,0.0949630071,0.2406064318,0.7526477979
ic_mismatch,infastidisce,13,la nonna infastidisce il nonno perché è [+male].,76,0,m,,0.3114513862,0.3155872538,0.3779152269
ic_mismatch,infastidisce,13,la nonna infastidisce il nonno perché è [+female].,76,1,f,,0.1028982843,0.0503735058,0.2787937268
ic_mismatch,annoia,13,il nonno annoia la nonna perché è [+male].,86,1,m,,0.2251153542,0.157512052,0.02072862
ic_mismatch,annoia,13,il nonno annoia la nonna perché è [+female].,86,0,f,,0.2051198278,0.2579396805,0.5997667327
ic_mismatch,annoia,13,la nonna annoia il nonno perché è [+male].,86,0,m,,0.54929772,0.4304070564,0.2248682749
ic_mismatch,annoia,13,la nonna annoia il nonno perché è [+female].,86,1,f,,0.0182684711,0.02786208503,0.2263690738
ic_mismatch,mette in guardia,13,il nonno mette in guardia la nonna perché è [+male].,42,1,m,,0.1084577772,0.1421291826,0.01838385715
ic_mismatch,mette in guardia,13,il nonno mette in guardia la nonna perché è [+female].,42,0,f,,0.1837371797,0.2486674744,0.7695988178
ic_mismatch,mette in guardia,13,la nonna mette in guardia il nonno perché è [+male].,42,0,m,,0.4727173657,0.285144899,0.4897083614
ic_mismatch,mette in guardia,13,la nonna mette in guardia il nonno perché è [+female].,42,1,f,,0.0051969299,0.1147409906,0.1613553918
ic_mismatch,odia,13,il nonno odia la nonna perché è [+male].,29,1,m,,0.1199001209,0.1274571377,0.03889340395
ic_mismatch,odia,13,il nonno odia la nonna perché è [+female].,29,0,f,,0.2430693861,0.3061510548,0.4909142032
ic_mismatch,odia,13,la nonna odia il nonno perché è [+male].,29,0,m,,0.3254846837,0.3795573213,0.1014523811
ic_mismatch,odia,13,la nonna odia il nonno perché è [+female].,29,1,f,,0.0406598994,0.08241632022,0.3379555922
ic_mismatch,si fida,13,il nonno si fida della nonna perché è [+male].,8,1,m,,0.0913142972,0.1498731086,0.2760982234
ic_mismatch,si fida,13,il nonno si fida della nonna perché è [+female].,8,0,f,,0.1823918629,0.2174861159,0.1465296955
ic_mismatch,si fida,13,la nonna si fida del nonno perché è [+male].,8,0,m,,0.2974384916,0.2439275165,0.01840684097
ic_mismatch,si fida,13,la nonna si fida del nonno perché è [+female].,8,1,f,,0.0233058934,0.1313573439,0.5960199852
ic_mismatch,compatisce,13,il nonno compatisce la nonna perché è [+male].,14,1,m,,0.0392196514,0.03839384578,0.1228775267
ic_mismatch,compatisce,13,il nonno compatisce la nonna perché è [+female].,14,0,f,,0.2629687851,0.32723021,0.2535887179
ic_mismatch,compatisce,13,la nonna compatisce il nonno perché è [+male].,14,0,m,,0.3386029159,0.3596413215,0.05944079696
ic_mismatch,compatisce,13,la nonna compatisce il nonno perché è [+female].,14,1,f,,0.0158563089,0.0186984418,0.3471376343
ic_mismatch,teme,13,il nonno teme la nonna perché è [+male].,14,1,m,,0.2312491052,0.1555569596,0.0469624995
ic_mismatch,teme,13,il nonno teme la nonna perché è [+female].,14,0,f,,0.175764177,0.2550303899,0.4492489632
ic_mismatch,teme,13,la nonna teme il nonno perché è [+male].,14,0,m,,0.3019403256,0.3280226171,0.07304995041
ic_mismatch,teme,13,la nonna teme il nonno perché è [+female].,14,1,f,,0.147456063,0.1129838759,0.378719928
ic_mismatch,nota,13,il nonno nota la nonna perché è [+male].,7,1,m,,0.0418450497,0.0540312673,0.03066362033
ic_mismatch,nota,13,il nonno nota la nonna perché è [+female].,7,0,f,,0.364159313,0.2380083557,0.5872819069
