exp,verb,item,sent,bias,isHigh ,gender,tf_because_surp,gpt_because_surp,LSTM_avg_because_surp,bert_because_score,tf_result_surp,gpt_result_surp,LSTM_avg_result_surp,bert_result_score,tf_period_surp,gpt_period_surp,LSTM_avg_period_surp,bert_period_score
ic_mismatch,kissed,11,The niece kissed the nephew because she,61,1,f,4.600714207,1.38332653,3.56950717,0.2070889473,7.267052174,3.942098618,5.788166618,0.2994213104,11.46465015,4.242258072,5.467102356,0.1775817573
ic_mismatch,lauded,11,The nephew lauded the niece because he,-37,1,m,3.444943666,2.906567335,2.801578989,0.2883571982,4.377102852,4.586954594,5.075377407,0.3047473431,9.302362442,4.710799694,4.107294264,0.2316359133
ic_mismatch,lauded,11,The nephew lauded the niece because she,-37,0,f,4.149440765,1.04254365,3.828818035,0.4477264285,6.325150967,4.24830389,6.315083084,0.3661375344,11.34924698,5.451473713,5.50676487,0.2617417276
ic_mismatch,lauded,11,The niece lauded the nephew because he,-37,0,m,2.989905357,1.231328368,2.791161089,0.4593032002,4.570184231,4.322269917,5.066243887,0.3548509181,9.388905525,5.435593605,4.237815504,0.3015034795
ic_mismatch,lauded,11,The niece lauded the nephew because she,-37,1,f,5.558653355,2.612955809,3.787134933,0.262840122,7.114846706,4.641239643,6.270936298,0.2947439551,11.27289486,4.569300175,5.411319809,0.2164818197
ic_mismatch,laughed at,11,The nephew laughed at the niece because he,-96,1,m,3.377583027,2.292321682,2.379216967,0.1309333891,4.641052723,3.901823044,4.232824993,0.1893569976,9.422224045,4.475063801,3.95448843,0.1464177519
ic_mismatch,laughed at,11,The nephew laughed at the niece because she,-96,0,f,3.845216274,1.237470984,3.555818911,0.5944132209,6.551081181,3.099497795,5.648114052,0.3605811894,11.48164272,5.105798244,5.415539799,0.2771127224
ic_mismatch,laughed at,11,The niece laughed at the nephew because he,-96,0,m,2.494215727,1.537903786,2.466015534,0.5144504309,4.362239361,3.21551919,4.325741558,0.3772607148,9.412373543,5.029410362,4.123544664,0.2677738667
ic_mismatch,laughed at,11,The niece laughed at the nephew because she,-96,1,f,4.987300873,1.887221217,3.362448273,0.2035714686,6.964314938,3.810998678,5.497049332,0.2135132402,11.40740013,4.282017708,5.192527084,0.1517753452
ic_mismatch,led,11,The nephew led the niece because he,-30,1,m,3.453409195,1.965113521,3.033935843,0.371286273,5.178189278,4.62577486,5.294417582,0.4512780011,9.400705338,4.443179607,4.637940083,0.1729779094
ic_mismatch,led,11,The nephew led the niece because she,-30,0,f,4.59095192,2.558151007,3.862658253,0.4160025716,6.205355644,4.674564838,6.32717905,0.1604632735,11.53910828,5.093309879,5.672171211,0.1768778414
ic_mismatch,led,11,The niece led the nephew because he,-30,0,m,3.179867744,3.230568647,2.902305746,0.319830358,5.326085567,4.69539547,5.190127831,0.2678572834,9.408416748,5.245159149,4.659004107,0.1625944674
ic_mismatch,led,11,The niece led the nephew because she,-30,1,f,5.203639984,1.468653083,3.951714973,0.4375124872,7.048879623,4.570055962,6.415359879,0.3847956061,11.33821774,4.371063232,5.626077156,0.2033673674
ic_mismatch,left,11,The nephew left the niece because he,2,1,m,2.656252146,1.73504293,2.559467802,0.2614756823,5.018963337,4.523914814,4.551802616,0.2333554327,9.454544067,3.970466852,4.239594326,0.136920616
ic_mismatch,left,11,The nephew left the niece because she,2,0,f,3.786030769,1.971318126,3.702336845,0.4158049226,6.514918804,4.366291523,5.85007452,0.1868722588,11.39480782,4.844461918,5.559190903,0.1740764529
ic_mismatch,left,11,The niece left the nephew because he,2,0,m,2.643679619,2.437805176,2.646966906,0.3619340956,4.957067013,4.323679447,4.588527756,0.230108425,9.489909172,4.799131393,4.373554535,0.1712203771
ic_mismatch,left,11,The niece left the nephew because she,2,1,f,3.634796143,1.346535563,3.561547499,0.2924436629,6.866652012,4.508488655,5.722877522,0.2185648382,11.23863602,3.832181692,5.351198826,0.1708357781
ic_mismatch,lied to,11,The nephew lied to the niece because he,78,1,m,2.616787195,0.9868800044,2.534361563,0.2221547067,5.482627869,4.467363358,4.762797737,0.2485991567,9.973536491,3.882816553,4.13058053,0.2024947852
ic_mismatch,lied to,11,The nephew lied to the niece because she,78,0,f,4.601415157,3.031239033,3.612934437,0.5341288447,6.718286991,3.258406639,6.030849533,0.3577390909,11.9313736,4.628871918,5.459488087,0.2715811133
ic_mismatch,lied to,11,The niece lied to the nephew because he,78,0,m,2.716799259,3.063019276,2.632434216,0.436696589,4.905871391,3.407634974,4.899094954,0.3471087217,9.837461472,5.016324043,4.265470619,0.218258217
ic_mismatch,lied to,11,The niece lied to the nephew because she,78,1,f,4.195459843,0.8773056865,3.542414684,0.3212873042,6.748766422,4.255209446,6.018652,0.3025172353,11.73814106,3.530689478,5.27567503,0.2532047331
ic_mismatch,liked,11,The nephew liked the niece because he,-91,1,m,3.674740553,2.588177204,2.565589023,0.04786855355,3.552451611,3.339283943,4.444144192,0.2238549888,9.181594849,3.403307199,4.004186068,0.1024455056
ic_mismatch,liked,11,The nephew liked the niece because she,-91,0,f,4.1109972,0.9457526207,3.633151207,0.8694737554,5.034006596,3.953517914,5.780129509,0.5365517735,11.24488354,4.308809757,5.385532818,0.3925369978
ic_mismatch,liked,11,The niece liked the nephew because he,-91,0,m,3.096621752,1.190979719,2.593628254,0.7748795152,3.631965399,3.913439035,4.470945187,0.5387965441,9.302217484,4.655187607,4.132711802,0.3856351078
ic_mismatch,liked,11,The niece liked the nephew because she,-91,1,f,4.997972488,2.073776245,3.561522846,0.1026441306,6.064118385,3.536147594,5.739621449,0.200933814,11.20013714,3.44018364,5.257624207,0.1351702511
ic_mismatch,loathed,11,The nephew loathed the niece because he,-85,1,m,3.64798665,2.566836596,2.664178734,0.07625124604,4.055698395,3.660991669,4.55147274,0.2297537029,9.312502861,3.586987257,4.085376091,0.1913712323
ic_mismatch,loathed,11,The nephew loathed the niece because she,-85,0,f,3.708845139,1.150529146,3.657883244,0.8441092968,5.563312531,4.608697891,5.806053448,0.4539805353,11.37663174,5.052615166,5.417808075,0.344352603
ic_mismatch,loathed,11,The niece loathed the nephew because he,-85,0,m,2.541072369,1.329958081,2.677984152,0.7615616322,4.017299652,4.141458988,4.558028536,0.4307197928,9.364246368,4.768094063,4.208372154,0.3081818819
ic_mismatch,loathed,11,The niece loathed the nephew because she,-85,1,f,4.966224194,2.452413082,3.622293196,0.112783432,6.571063042,3.692863703,5.799454136,0.241901949,11.26445103,3.723424435,5.326977673,0.2219177037
ic_mismatch,loved,11,The nephew loved the niece because he,-80,1,m,3.005531788,2.308340073,2.644021459,0.07981686294,4.088618755,3.161381006,4.512279139,0.3181963265,9.462193489,2.9340446,4.141233168,0.1341635734
ic_mismatch,loved,11,The nephew loved the niece because she,-80,0,f,3.598168612,1.061083198,3.629696159,0.8342624307,5.397096157,4.114931107,5.744747705,0.4355138242,11.4249115,4.320687294,5.43798933,0.358650893
ic_mismatch,loved,11,The niece loved the nephew because he,-80,0,m,2.542437792,1.248504996,2.698190956,0.7669731975,3.864724874,4.134768963,4.572969398,0.4922388196,9.440766335,4.562896729,4.283824329,0.3529850543
ic_mismatch,loved,11,The niece loved the nephew because she,-80,1,f,4.284933567,1.943715334,3.621605625,0.1155991256,6.130653858,3.29487586,5.78330965,0.2655297518,11.27822876,2.909009457,5.337626114,0.1590586901
ic_mismatch,married,11,The nephew married the niece because he,53,1,m,3.632750034,2.194467068,3.116458797,0.2826272845,4.750668049,4.546689034,5.263676167,0.5697845817,9.543707848,5.385323524,4.539870539,0.3636866808
ic_mismatch,married,11,The nephew married the niece because she,53,0,f,4.335897446,2.379227161,3.336377592,0.6573424935,5.878013611,5.33494091,5.856371746,0.1788337082,11.48824883,5.733885765,5.258322201,0.210037142
ic_mismatch,married,11,The niece married the nephew because he,53,0,m,2.836099386,2.991363049,3.024708786,0.6464160681,4.966410637,4.976159573,5.167254753,0.4560621679,9.550268173,5.909912586,4.582125187,0.3348933458
ic_mismatch,married,11,The niece married the nephew because she,53,1,f,4.784593582,1.850329518,3.923244572,0.2801610827,6.969861031,4.290995121,6.280025425,0.3024996221,11.389184,4.952274799,5.462879677,0.2083536983
ic_mismatch,met,11,The nephew met the niece because he,53,1,m,3.196400166,2.175632715,2.76917737,0.2417942137,4.481467724,4.354475975,4.82370717,0.4033856094,9.569672585,3.936727524,4.361194715,0.1539228261
ic_mismatch,met,11,The nephew met the niece because she,53,0,f,4.711648464,2.67515564,3.586686726,0.6387450695,6.109864712,5.107814789,5.871578751,0.4157774746,11.56335163,4.668694019,5.452934151,0.3087749183
ic_mismatch,met,11,The niece met the nephew because he,53,0,m,3.047817469,3.188236475,2.799725428,0.5634888411,4.876246929,5.043213367,4.795038834,0.4212221801,9.547254562,4.986857891,4.467528439,0.3238814175
ic_mismatch,met,11,The niece met the nephew because she,53,1,f,4.619269371,1.740707874,3.740928288,0.3021683395,6.410763264,4.096869946,5.95543396,0.3988039792,11.44072342,3.742585421,5.44230341,0.1748874635
ic_mismatch,missed,11,The nephew missed the niece because he,-45,1,m,4.344317436,1.508172631,2.605546575,0.1347221136,4.530250549,3.8151896,4.422918406,0.1817459911,9.475214958,3.275842428,4.344110632,0.1422896236
ic_mismatch,missed,11,The nephew missed the niece because she,-45,0,f,4.965853214,2.311191082,3.722050791,0.6268444061,6.068581104,4.684755325,5.760815811,0.2253500521,11.53512573,5.055638313,5.68693924,0.298248589
ic_mismatch,missed,11,The niece missed the nephew because he,-45,0,m,3.845468044,2.5619874,2.701997013,0.5457748771,4.642947674,4.752578259,4.452279091,0.3211877048,9.421301842,5.154621124,4.48420598,0.383112967
ic_mismatch,missed,11,The niece missed the nephew because she,-45,1,f,5.238951206,1.330841899,3.520149078,0.2178834528,6.675430775,3.593581676,5.566001453,0.1733460277,11.32618618,3.27768898,5.431230564,0.1333933026
ic_mismatch,mocked,11,The nephew mocked the niece because he,-33,1,m,2.581087351,2.746875525,2.674983516,0.1939741373,4.363746643,4.256845951,4.761394491,0.2355303764,9.49074173,4.283856869,4.207113905,0.2221598625
ic_mismatch,mocked,11,The nephew mocked the niece because she,-33,0,f,4.337518692,1.024100661,3.673203392,0.6348320246,6.374201298,2.816601276,5.996203165,0.4387581348,11.52238464,5.142808437,5.54696949,0.2404931039
ic_mismatch,mocked,11,The niece mocked the nephew because he,-33,0,m,2.262659311,1.262745976,2.683140411,0.5951724052,4.349133015,3.410563946,4.765966921,0.4118161201,9.500815392,5.255999565,4.333332357,0.291197449
ic_mismatch,mocked,11,The niece mocked the nephew because she,-33,1,f,5.089301109,2.441164017,3.702098589,0.1961974055,6.733171463,4.236038208,6.024211159,0.2374700904,11.37830162,4.29239893,5.47837019,0.1998077184
ic_mismatch,mourned,11,The nephew mourned the niece because he,-72,1,m,2.986806154,2.214388609,2.655548344,0.1006018519,4.252224445,3.601824045,4.670281076,0.2987048626,9.210812569,3.963845253,4.195700302,0.1675672382
ic_mismatch,mourned,11,The nephew mourned the niece because she,-72,0,f,3.391339779,1.702198148,3.66454627,0.7842299938,6.05486393,5.063130856,5.91324461,0.4395621121,11.31590939,5.400250912,5.521134186,0.3169541657
ic_mismatch,mourned,11,The niece mourned the nephew because he,-72,0,m,2.439756393,1.9885571,2.678215733,0.654805541,4.27826643,4.713261127,4.704855156,0.4806159735,9.27475071,5.613438606,4.314702148,0.3354203105
ic_mismatch,mourned,11,The niece mourned the nephew because she,-72,1,f,4.959245682,2.003869057,3.584084959,0.1807866395,6.368443489,3.732138395,5.862167091,0.2785037458,11.19582844,4.06091547,5.348441162,0.169938013
ic_mismatch,moved,11,The nephew moved the niece because he,-11,1,m,3.996128559,1.70807457,2.802804589,0.2876297235,5.262904167,4.784041882,4.910900669,0.2164237797,9.461709023,4.013012886,4.320919752,0.1475538909
ic_mismatch,moved,11,The nephew moved the niece because she,-11,0,f,4.662289143,2.406860828,3.74694726,0.4600861967,6.720165253,4.443589687,6.060413647,0.2759883404,11.47000217,4.686714172,5.480504646,0.2043071091
ic_mismatch,moved,11,The niece moved the nephew because he,-11,0,m,3.339976549,2.675592422,2.79383966,0.3863365352,5.194327354,4.555534363,4.846770439,0.270449996,9.480495453,4.926301479,4.4068116,0.2145835012
ic_mismatch,moved,11,The niece moved the nephew because she,-11,1,f,5.179826736,1.473034739,3.793442688,0.3272650838,7.170595169,4.636414528,6.087164078,0.2300880998,11.35818005,3.811960936,5.433383904,0.1798529327
ic_mismatch,noticed,11,The nephew noticed the niece because he,-92,1,m,3.595714331,2.332525969,2.766562128,0.1195364371,3.88761282,3.445909739,4.954230728,0.2657716274,9.198150635,2.538171768,4.219003172,0.09514519572
ic_mismatch,noticed,11,The nephew noticed the niece because she,-92,0,f,3.777052641,1.454401731,3.691429367,0.7376589775,5.284213543,4.662520409,6.148900032,0.5197173357,11.25803185,4.110849857,5.493342171,0.5414124131
ic_mismatch,noticed,11,The niece noticed the nephew because he,-92,0,m,2.674134731,1.809536457,2.70174408,0.6345479488,3.63582468,4.345953465,4.921750317,0.5779024363,9.190752983,3.878648996,4.264887667,0.5485595465
ic_mismatch,noticed,11,The niece noticed the nephew because she,-92,1,f,5.175858974,1.834413409,3.647464361,0.1916983128,6.544494152,3.400126696,6.127764835,0.2206684351,11.09574032,2.496918678,5.360496349,0.1249024197
ic_mismatch,ordered around,11,The nephew ordered around the niece because he,53,1,m,2.818232298,1.869463086,2.907904158,0.1384932399,4.132646084,4.341188908,5.183038578,0.154045105,9.61780262,4.305000782,4.375684023,0.08890036494
ic_mismatch,ordered around,11,The nephew ordered around the niece because she,53,0,f,4.343323231,2.06937027,3.825661192,0.5275889039,6.043006897,4.552106857,6.395008144,0.5049018264,11.67039585,5.523895741,5.624714317,0.3008008301
ic_mismatch,ordered around,11,The niece ordered around the nephew because he,53,0,m,2.887844563,2.20117712,2.954285994,0.4179835618,4.750851631,4.467681408,5.303288422,0.3613490462,9.650707245,5.479050159,4.515818644,0.2284069508
ic_mismatch,ordered around,11,The niece ordered around the nephew because she,53,1,f,4.499912262,1.530981421,3.853112135,0.2472230196,6.756008148,4.114509583,6.455491505,0.2899790704,11.5402317,4.029676437,5.545787182,0.1546533704
ic_mismatch,pacified,11,The nephew pacified the niece because he,-49,1,m,4.255405426,2.289637327,2.771605411,0.140861094,5.306217194,4.411628723,4.580641518,0.3867967427,9.625009537,4.235198021,4.341462164,0.170528844
ic_mismatch,pacified,11,The nephew pacified the niece because she,-49,0,f,3.487149239,1.612171531,3.781154757,0.813693881,6.590268612,4.114250183,5.830261946,0.3104032874,11.64376163,5.008080006,5.631570053,0.2555491924
ic_mismatch,pacified,11,The niece pacified the nephew because he,-49,0,m,2.801761866,2.319195747,2.829174137,0.692174077,4.87131834,3.973030329,4.61173193,0.4728924036,9.564014435,5.056676865,4.469897366,0.2074641585
ic_mismatch,pacified,11,The niece pacified the nephew because she,-49,1,f,5.125156403,1.510852456,3.828335323,0.2381373495,7.394391537,4.355539799,5.866338806,0.2923107445,11.46246624,3.981917381,5.559471531,0.272029072
ic_mismatch,pardoned,11,The nephew pardoned the niece because he,-38,1,m,3.220928192,1.965390205,2.793595409,0.1137576401,5.216510773,4.73842907,4.779570713,0.2469112128,9.53103447,4.939352989,4.590017443,0.1738724858
ic_mismatch,pardoned,11,The nephew pardoned the niece because she,-38,0,f,3.047418356,2.317983389,3.763329277,0.8212544918,6.950857639,4.442946911,6.011412735,0.473080188,11.50809193,5.666380405,5.868816833,0.2331147492
ic_mismatch,pardoned,11,The niece pardoned the nephew because he,-38,0,m,1.983242393,2.536587,2.772655153,0.7522135973,4.93362999,4.377749443,4.819361229,0.5171394944,9.51858902,5.531620502,4.699147978,0.2829053104
ic_mismatch,pardoned,11,The niece pardoned the nephew because she,-38,1,f,4.686450481,1.733016729,3.9142663,0.1318953335,7.651224613,5.080899239,6.182015934,0.1848299652,11.42329407,4.991680145,5.840446644,0.1360315531
ic_mismatch,passed,11,The nephew passed the niece because he,0,1,m,3.439098597,1.987262487,2.818377485,0.2803818285,5.202627182,4.298893452,4.800537195,0.389410466,9.503165245,3.855552673,4.368710394,0.1569389105
ic_mismatch,passed,11,The nephew passed the niece because she,0,0,f,5.295320511,1.961460948,3.82554225,0.4771907628,7.013307571,3.868883133,6.015266018,0.1791068614,11.56889057,4.395274162,5.601790848,0.2265588045
ic_mismatch,passed,11,The niece passed the nephew because he,0,0,m,3.226006269,2.638951302,2.863650141,0.402862519,5.40356636,4.228981495,4.795099564,0.2983140647,9.493003845,4.722240925,4.492699089,0.2371906042
ic_mismatch,passed,11,The niece passed the nephew because she,0,1,f,5.20316267,1.503136635,3.869301262,0.3246932626,7.408821106,4.419904709,6.03762579,0.2706930637,11.41019058,3.87393856,5.529744968,0.1629998982
ic_mismatch,penalized,11,The nephew penalized the niece because he,-77,1,m,3.067667007,2.074189901,2.867580919,0.1550924927,5.064871311,4.632667542,4.945861397,0.2515815794,9.477422714,5.336577892,4.498332682,0.1689895838
ic_mismatch,penalized,11,The nephew penalized the niece because she,-77,0,f,3.352955818,1.572416067,3.754651175,0.7928912044,6.706985474,4.095684052,6.043668957,0.4904250801,11.53180027,5.750029564,5.655106163,0.237414524
