exp,item,sent,hasIC,num,isHIGH,model,lstm_surp
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_4,3.228435516
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_5,3.467419624
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_6,3.641354799
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_7,3.152713537
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_8,3.833518505
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_9,3.713384628
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_1,2.883908272
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_10,3.966154099
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_11,2.847992182
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_12,2.929345369
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_13,2.886876822
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_14,3.068855762
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_15,3.699819803
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_16,2.697714329
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_17,3.191023111
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_18,2.658346653
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_19,3.131490469
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_2,3.266621351
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_20,3.321467161
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_21,3.832919836
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_22,3.575979233
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_23,2.998988152
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_24,3.082628489
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_25,3.404109955
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_3,3.831598759
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_4,3.662455797
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_5,3.268613815
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_6,2.958208561
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_7,3.842530012
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_8,3.298463106
reading,20,The man counted the fan of the singers who were,0,pl,0,LSTM_9,3.445251703
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_1,7.176186085
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_10,7.152289867
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_11,4.469851971
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_12,6.409445763
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_13,5.852025986
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_14,6.085381985
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_15,5.486069202
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_16,4.613586903
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_17,5.036284924
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_18,5.348447323
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_19,5.13847208
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_2,5.564226627
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_20,5.280489445
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_21,5.757256508
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_22,6.131179333
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_23,5.05753231
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_24,6.037370682
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_25,5.186902046
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_3,4.736839294
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_4,4.679927826
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_5,5.381947041
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_6,5.014091492
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_7,6.643896103
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_8,5.259144783
reading,20,The man counted the fans of the singer who were,0,pl,1,LSTM_9,7.358464718
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_1,5.564188004
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_10,5.851192951
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_11,6.112728596
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_12,7.5160923
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_13,6.920948505
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_14,7.125799179
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_15,4.209941387
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_16,5.686727047
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_17,5.729743958
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_18,6.303155899
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_19,5.604553699
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_2,4.635284901
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_20,5.634744644
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_21,6.049777508
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_22,6.439556122
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_23,6.424543381
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_24,7.63346529
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_25,5.433386803
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_3,4.600722313
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_4,4.797569275
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_5,7.070296288
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_6,5.655118942
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_7,6.368140697
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_8,6.467045784
reading,20,The man mocked the singer of the fans who was,1,sg,1,LSTM_9,4.702719688
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_1,4.258687973
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_10,5.057559967
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_11,3.177727699
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_12,5.969949722
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_13,3.615747452
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_14,4.771094322
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_15,4.251870632
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_16,4.101401329
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_17,3.360155821
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_18,3.779151917
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_19,4.900337696
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_2,3.675655127
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_20,3.334462166
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_21,4.27202034
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_22,3.37519598
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_23,3.107153416
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_24,3.926479578
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_25,6.087837696
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_3,3.413538218
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_4,3.620285749
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_5,5.051047802
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_6,5.019877911
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_7,3.393681049
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_8,4.684925556
reading,20,The man mocked the singers of the fan who was,1,sg,0,LSTM_9,3.806324482
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_1,3.132229567
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_10,4.010070801
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_11,3.009169102
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_12,2.819036961
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_13,3.753200054
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_14,3.445564508
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_15,3.822306395
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_16,3.383330345
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_17,3.461204529
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_18,3.239309788
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_19,3.295853138
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_2,4.335416317
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_20,3.286610603
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_21,3.648075581
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_22,4.651515484
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_23,3.546939135
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_24,3.9087677
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_25,3.713659286
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_3,3.974477053
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_4,3.858813524
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_5,3.696245909
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_6,4.101097584
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_7,3.782519341
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_8,3.270360231
reading,20,The man mocked the singer of the fans who were,1,pl,0,LSTM_9,3.846731901
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_1,4.646393299
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_10,3.878735781
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_11,4.34440279
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_12,2.839418411
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_13,5.104788303
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_14,3.830906391
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_15,4.507731438
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_16,4.343951702
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_17,5.069364548
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_18,4.507098198
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_19,5.031911373
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_2,5.331941605
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_20,4.44148159
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_21,3.913411856
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_22,5.867208004
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_23,6.172720909
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_24,5.570584297
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_25,3.907402039
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_3,3.858762741
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_4,4.643903255
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_5,4.874917984
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_6,3.954574823
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_7,4.696352005
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_8,3.963023424
reading,20,The man mocked the singers of the fan who were,1,pl,1,LSTM_9,5.889358997
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_1,5.243191719
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_10,5.999615669
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_11,5.885253906
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_12,7.199239254
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_13,7.67692852
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_14,6.690170765
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_15,4.429256916
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_16,5.684871674
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_17,5.390774727
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_18,5.870036125
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_19,5.798545837
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_2,5.043601513
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_20,5.697600842
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_21,5.849874496
reading,20,The man counted the singer of the fans who was,0,sg,1,LSTM_22,6.141687393
