exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,startled,12,The sister startled the brother because he was there.,35,0,m,0.3267216980457306,0.4963794946670532,0.3212558329105377,0.3070766031742096,0.30472826957702637,0.07793372869491577
ic_mismatch,startled,12,The sister startled the brother because she was there.,35,1,f,0.37565794587135315,0.33850494027137756,0.3406005799770355,0.2956068515777588,0.21551503241062164,0.031354546546936035
ic_mismatch,stimulated,12,The brother stimulated the sister because he was there.,30,1,m,0.35419684648513794,0.3808756172657013,0.21707549691200256,0.45168381929397583,0.4819987416267395,0.1866883635520935
ic_mismatch,stimulated,12,The brother stimulated the sister because she was there.,30,0,f,0.33207204937934875,0.4109165370464325,0.3947671949863434,0.4059910476207733,0.4108913540840149,0.3319331705570221
ic_mismatch,stimulated,12,The sister stimulated the brother because he was there.,30,0,m,0.4690709710121155,0.5999739170074463,0.4813014566898346,0.3445695638656616,0.4483407437801361,0.23359042406082153
ic_mismatch,stimulated,12,The sister stimulated the brother because she was there.,30,1,f,0.25484710931777954,0.23090985417366028,0.18188221752643585,0.522964358329773,0.4369887113571167,0.24925117194652557
ic_mismatch,struck,12,The brother struck the sister because he was there.,-8,1,m,0.33769288659095764,0.2450910210609436,0.13363900780677795,0.24944236874580383,0.2326529175043106,0.09838394075632095
ic_mismatch,struck,12,The brother struck the sister because she was there.,-8,0,f,0.4373689889907837,0.6613218188285828,0.6985481977462769,0.5628491044044495,0.5952808260917664,0.3696260154247284
ic_mismatch,struck,12,The sister struck the brother because he was there.,-8,0,m,0.470305472612381,0.7147508263587952,0.617108166217804,0.5026194453239441,0.5914429426193237,0.27606201171875
ic_mismatch,struck,12,The sister struck the brother because she was there.,-8,1,f,0.2875794470310211,0.18790264427661896,0.15955838561058044,0.25672367215156555,0.15833744406700134,0.062219392508268356
ic_mismatch,sued,12,The brother sued the sister because he was there.,-77,1,m,0.1827036589384079,0.09461389482021332,0.042372122406959534,0.3992638885974884,0.4372161626815796,0.2312815934419632
ic_mismatch,sued,12,The brother sued the sister because she was there.,-77,0,f,0.7205865383148193,0.8416205644607544,0.8015210628509521,0.48555830121040344,0.45553821325302124,0.4198293685913086
ic_mismatch,sued,12,The sister sued the brother because he was there.,-77,0,m,0.6163545846939087,0.7629329562187195,0.6050780415534973,0.5514305830001831,0.5490941405296326,0.42727217078208923
ic_mismatch,sued,12,The sister sued the brother because she was there.,-77,1,f,0.24101990461349487,0.14212559163570404,0.12856166064739227,0.3408532738685608,0.34151238203048706,0.24933071434497833
ic_mismatch,supported,12,The brother supported the sister because he was there.,-29,1,m,0.1514589488506317,0.08380729705095291,0.033054377883672714,0.7163165211677551,0.7948142886161804,0.5193737149238586
ic_mismatch,supported,12,The brother supported the sister because she was there.,-29,0,f,0.7595521211624146,0.859375,0.8207105994224548,0.1971101462841034,0.12812748551368713,0.12271085381507874
ic_mismatch,supported,12,The sister supported the brother because he was there.,-29,0,m,0.7158987522125244,0.8167468905448914,0.6629127860069275,0.12448538094758987,0.11485423892736435,0.07583782821893692
ic_mismatch,supported,12,The sister supported the brother because she was there.,-29,1,f,0.16034391522407532,0.10181542485952377,0.07943323999643326,0.807550847530365,0.8164717555046082,0.5994179248809814
ic_mismatch,surprised,12,The brother surprised the sister because he was there.,10,1,m,0.4113108813762665,0.33266520500183105,0.24467836320400238,0.518372118473053,0.49098238348960876,0.19804228842258453
ic_mismatch,surprised,12,The brother surprised the sister because she was there.,10,0,f,0.363045334815979,0.5500006079673767,0.49524012207984924,0.3743234872817993,0.37619301676750183,0.22972014546394348
ic_mismatch,surprised,12,The sister surprised the brother because he was there.,10,0,m,0.3213864266872406,0.5173739194869995,0.35111457109451294,0.34172523021698,0.39090731739997864,0.21625851094722748
ic_mismatch,surprised,12,The sister surprised the brother because she was there.,10,1,f,0.46340635418891907,0.3595304489135742,0.3549814522266388,0.5514321327209473,0.468740850687027,0.1569991111755371
ic_mismatch,tailed,12,The brother tailed the sister because he was there.,58,1,m,0.1753126084804535,0.11809495836496353,0.03465447574853897,0.30780303478240967,0.24816709756851196,0.1523866206407547
ic_mismatch,tailed,12,The brother tailed the sister because she was there.,58,0,f,0.5905267000198364,0.7346419095993042,0.7419459223747253,0.5823454260826111,0.6673943400382996,0.4960845410823822
ic_mismatch,tailed,12,The sister tailed the brother because he was there.,58,0,m,0.6653652787208557,0.8403716087341309,0.7353090047836304,0.5938965082168579,0.6777575016021729,0.45830100774765015
ic_mismatch,tailed,12,The sister tailed the brother because she was there.,58,1,f,0.12111078202724457,0.05593883991241455,0.03498126193881035,0.2744006812572479,0.20832636952400208,0.11066341400146484
ic_mismatch,telephoned,12,The brother telephoned the sister because he was there.,82,1,m,0.13755984604358673,0.06315674632787704,0.024191725999116898,0.29604485630989075,0.2271231859922409,0.07395495474338531
ic_mismatch,telephoned,12,The brother telephoned the sister because she was there.,82,0,f,0.7137725949287415,0.8502411246299744,0.7260414958000183,0.6081749200820923,0.6743577718734741,0.5252031683921814
ic_mismatch,telephoned,12,The sister telephoned the brother because he was there.,82,0,m,0.6825635433197021,0.8432328701019287,0.632465660572052,0.6039075255393982,0.680840790271759,0.4733101427555084
ic_mismatch,telephoned,12,The sister telephoned the brother because she was there.,82,1,f,0.13840748369693756,0.06309963017702103,0.049014631658792496,0.3040688931941986,0.23274140059947968,0.10623718053102493
ic_mismatch,thanked,12,The brother thanked the sister because he was there.,-92,1,m,0.16217808425426483,0.0485975407063961,0.020482972264289856,0.13415485620498657,0.1434193253517151,0.10313507914543152
ic_mismatch,thanked,12,The brother thanked the sister because she was there.,-92,0,f,0.7719689011573792,0.9230177998542786,0.9228543043136597,0.8195972442626953,0.815852165222168,0.521909773349762
ic_mismatch,thanked,12,The sister thanked the brother because he was there.,-92,0,m,0.7293621301651001,0.9006078243255615,0.8459416627883911,0.7966331839561462,0.8109683394432068,0.4996316730976105
ic_mismatch,thanked,12,The sister thanked the brother because she was there.,-92,1,f,0.2039203643798828,0.06856223940849304,0.06772397458553314,0.14366614818572998,0.13745389878749847,0.06692250072956085
ic_mismatch,tolerated,12,The brother tolerated the sister because he was there.,4,1,m,0.1583234667778015,0.09539487212896347,0.027276750653982162,0.30726078152656555,0.36200907826423645,0.21623988449573517
ic_mismatch,tolerated,12,The brother tolerated the sister because she was there.,4,0,f,0.6719695925712585,0.8103307485580444,0.8310783505439758,0.604931116104126,0.5706020593643188,0.4812714755535126
ic_mismatch,tolerated,12,The sister tolerated the brother because he was there.,4,0,m,0.698059618473053,0.8644207715988159,0.7941128015518188,0.5278823375701904,0.5444682240486145,0.3820175230503082
ic_mismatch,tolerated,12,The sister tolerated the brother because she was there.,4,1,f,0.11710478365421295,0.05267205461859703,0.027350720018148422,0.37291502952575684,0.3688450753688812,0.26590266823768616
ic_mismatch,took away,12,The brother took away the sister because he was there.,-50,1,m,0.18461383879184723,0.19726864993572235,0.10253553092479706,0.22523725032806396,0.22929032146930695,0.09170082956552505
ic_mismatch,took away,12,The brother took away the sister because she was there.,-50,0,f,0.5839334726333618,0.6386172771453857,0.47222763299942017,0.5809629559516907,0.6116636395454407,0.3380781412124634
ic_mismatch,took away,12,The sister took away the brother because he was there.,-50,0,m,0.4936123490333557,0.5991318225860596,0.36301401257514954,0.5491341948509216,0.6138505339622498,0.2924512028694153
ic_mismatch,took away,12,The sister took away the brother because she was there.,-50,1,f,0.21854713559150696,0.20607790350914001,0.13564325869083405,0.2341245710849762,0.2002318650484085,0.07940884679555893
ic_mismatch,tormented,12,The brother tormented the sister because he was there.,45,1,m,0.26478779315948486,0.21137945353984833,0.09741771221160889,0.3380001485347748,0.4288245439529419,0.16800305247306824
ic_mismatch,tormented,12,The brother tormented the sister because she was there.,45,0,f,0.5103281140327454,0.6621758341789246,0.6876620650291443,0.5179775953292847,0.44165194034576416,0.41725432872772217
ic_mismatch,tormented,12,The sister tormented the brother because he was there.,45,0,m,0.5288875102996826,0.7354548573493958,0.6040411591529846,0.4820292890071869,0.4593026041984558,0.28615322709083557
ic_mismatch,tormented,12,The sister tormented the brother because she was there.,45,1,f,0.2624925971031189,0.15489700436592102,0.12256840616464615,0.3329697847366333,0.3523637652397156,0.1565345823764801
ic_mismatch,tracked,12,The brother tracked the sister because he was there.,36,1,m,0.19186164438724518,0.0680367723107338,0.02358080819249153,0.28202274441719055,0.2357737421989441,0.1905052363872528
ic_mismatch,tracked,12,The brother tracked the sister because she was there.,36,0,f,0.6222901344299316,0.8652883768081665,0.8554643988609314,0.6514678001403809,0.7144447565078735,0.518434464931488
ic_mismatch,tracked,12,The sister tracked the brother because he was there.,36,0,m,0.7156544923782349,0.9009555578231812,0.8163620829582214,0.6388719081878662,0.6880467534065247,0.4480745494365692
ic_mismatch,tracked,12,The sister tracked the brother because she was there.,36,1,f,0.11217664182186127,0.04133394733071327,0.028668032959103584,0.28511038422584534,0.24885202944278717,0.21515855193138123
ic_mismatch,trailed,12,The brother trailed the sister because he was there.,66,1,m,0.2667621672153473,0.17655014991760254,0.08365799486637115,0.300556480884552,0.2747250199317932,0.10636065155267715
ic_mismatch,trailed,12,The brother trailed the sister because she was there.,66,0,f,0.4834268391132355,0.6724579930305481,0.6632459163665771,0.48636388778686523,0.5042558908462524,0.24717190861701965
ic_mismatch,trailed,12,The sister trailed the brother because he was there.,66,0,m,0.5846519470214844,0.7899730801582336,0.6587018370628357,0.5337703227996826,0.5652964115142822,0.2133735716342926
ic_mismatch,trailed,12,The sister trailed the brother because she was there.,66,1,f,0.17235928773880005,0.08430059999227524,0.06401745229959488,0.2356245070695877,0.172215536236763,0.08491259813308716
ic_mismatch,treasured,12,The brother treasured the sister because he was there.,-76,1,m,0.11174257099628448,0.09455111622810364,0.036403022706508636,0.027873290702700615,0.03258368745446205,0.02554968371987343
ic_mismatch,treasured,12,The brother treasured the sister because she was there.,-76,0,f,0.8186383247375488,0.8470574617385864,0.8466728925704956,0.9429507851600647,0.936021089553833,0.7724344730377197
ic_mismatch,treasured,12,The sister treasured the brother because he was there.,-76,0,m,0.7573482990264893,0.8105646967887878,0.7508065104484558,0.9405458569526672,0.9484192728996277,0.800839900970459
ic_mismatch,treasured,12,The sister treasured the brother because she was there.,-76,1,f,0.13907672464847565,0.10859424620866776,0.05896517634391785,0.027090031653642654,0.020677700638771057,0.015167833305895329
ic_mismatch,troubled,12,The brother troubled the sister because he was there.,68,1,m,0.24980568885803223,0.21496988832950592,0.10054125636816025,0.5110275149345398,0.5452703237533569,0.2114705741405487
ic_mismatch,troubled,12,The brother troubled the sister because she was there.,68,0,f,0.5582209229469299,0.6625764966011047,0.6586601734161377,0.32363221049308777,0.29681137204170227,0.2185123711824417
ic_mismatch,troubled,12,The sister troubled the brother because he was there.,68,0,m,0.5723793506622314,0.7485644221305847,0.6065729856491089,0.28834930062294006,0.3135969042778015,0.17249314486980438
ic_mismatch,troubled,12,The sister troubled the brother because she was there.,68,1,f,0.22980672121047974,0.14345335960388184,0.10790473222732544,0.5712447762489319,0.5284567475318909,0.24047790467739105
ic_mismatch,trusted,12,The brother trusted the sister because he was there.,-49,1,m,0.04664376378059387,0.012097670696675777,0.0041565364226698875,0.06524693965911865,0.08295200765132904,0.07081738859415054
ic_mismatch,trusted,12,The brother trusted the sister because she was there.,-49,0,f,0.8888452053070068,0.9623357057571411,0.93501877784729,0.8801015019416809,0.8705064058303833,0.6532623767852783
ic_mismatch,trusted,12,The sister trusted the brother because he was there.,-49,0,m,0.8376525640487671,0.9321216344833374,0.8426859974861145,0.8898783922195435,0.8914532661437988,0.667116641998291
ic_mismatch,trusted,12,The sister trusted the brother because she was there.,-49,1,f,0.05977068468928337,0.023236852139234543,0.016468295827507973,0.05246966332197189,0.05795546621084213,0.05267278105020523
ic_mismatch,unnerved,12,The brother unnerved the sister because he was there.,70,1,m,0.6573293209075928,0.7131738066673279,0.5542741417884827,0.5793329477310181,0.5777859091758728,0.19105024635791779
